customer_id,registration_date,acquisition_channel,customer_segment,transaction_date,order_value,product_category
137,2023-12-09,paid_search,standard,2024-05-22,134.26,Fashion
137,2023-12-09,paid_search,standard,2024-09-15,66.4,Home
138,2024-08-06,social_media,premium,2024-08-13,113.52,Electronics
138,2024-08-06,social_media,premium,2024-12-06,74.41,Electronics
139,2024-03-07,organic,standard,2024-03-20,60.52,Home
139,2024-03-07,organic,standard,2024-06-29,88.33,Electronics
140,2024-12-04,paid_search,standard,2024-12-12,72.83,Home
141,2023-02-10,organic,standard,2023-02-20,104.34,Electronics
142,2023-05-07,organic,standard,2023-05-19,86.04,Fashion
142,2023-05-07,organic,standard,2023-08-31,79.39,Fashion
142,2023-05-07,organic,standard,2024-02-05,89.49,Electronics
142,2023-05-07,organic,standard,2023-12-09,48.76,Books
142,2023-05-07,organic,standard,2023-11-24,74.18,Books
142,2023-05-07,organic,standard,2023-12-26,54.76,Electronics
143,2023-11-28,organic,standard,2023-12-15,63.95,Fashion
143,2023-11-28,organic,standard,2024-05-30,63.64,Electronics
143,2023-11-28,organic,standard,2024-01-28,102.83,Fashion
143,2023-11-28,organic,standard,2024-11-09,72.5,Electronics
143,2023-11-28,organic,standard,2024-12-19,67.35,Electronics
143,2023-11-28,organic,standard,2024-11-24,39.8,Fashion
144,2023-02-18,organic,standard,2023-02-28,121.58,Home
144,2023-02-18,organic,standard,2023-05-31,55.97,Electronics
144,2023-02-18,organic,standard,2023-08-18,45.86,Books
145,2024-03-26,paid_search,standard,2024-04-21,80.48,Electronics
145,2024-03-26,paid_search,standard,2024-08-20,95.42,Home
145,2024-03-26,paid_search,standard,2024-10-27,98.15,Electronics
145,2024-03-26,paid_search,standard,2024-06-30,52.41,Electronics
146,2023-07-21,social_media,standard,2023-08-19,61.53,Home
146,2023-07-21,social_media,standard,2023-10-07,101.0,Books
147,2023-07-23,social_media,premium,2023-08-05,124.07,Fashion
147,2023-07-23,social_media,premium,2023-12-06,86.32,Fashion
147,2023-07-23,social_media,premium,2024-01-23,107.66,Home
147,2023-07-23,social_media,premium,2024-06-21,141.99,Electronics
147,2023-07-23,social_media,premium,2023-12-26,109.82,Fashion
147,2023-07-23,social_media,premium,2024-04-21,147.91,Books
147,2023-07-23,social_media,premium,2024-10-18,108.56,Books
147,2023-07-23,social_media,premium,2024-09-05,116.2,Electronics
148,2023-10-05,paid_search,premium,2023-10-21,137.25,Electronics
148,2023-10-05,paid_search,premium,2024-04-25,85.89,Home
148,2023-10-05,paid_search,premium,2024-03-04,150.11,Home
148,2023-10-05,paid_search,premium,2024-10-08,102.61,Electronics
148,2023-10-05,paid_search,premium,2024-10-31,142.16,Home
148,2023-10-05,paid_search,premium,2024-11-09,87.61,Books
148,2023-10-05,paid_search,premium,2024-12-07,83.7,Home
148,2023-10-05,paid_search,premium,2024-10-13,97.45,Electronics
148,2023-10-05,paid_search,premium,2024-10-23,137.55,Electronics
149,2023-06-13,referral,premium,2023-07-04,107.66,Electronics
149,2023-06-13,referral,premium,2024-01-12,130.52,Books
149,2023-06-13,referral,premium,2023-09-26,120.68,Books
149,2023-06-13,referral,premium,2024-05-03,146.0,Books
149,2023-06-13,referral,premium,2023-12-19,70.5,Fashion
149,2023-06-13,referral,premium,2024-01-23,175.22,Electronics
150,2023-08-04,paid_search,standard,2023-08-18,79.27,Electronics
150,2023-08-04,paid_search,standard,2024-02-12,109.52,Books
150,2023-08-04,paid_search,standard,2024-01-26,51.5,Home
150,2023-08-04,paid_search,standard,2023-11-14,55.16,Home
150,2023-08-04,paid_search,standard,2024-06-07,125.92,Home
150,2023-08-04,paid_search,standard,2024-11-18,65.11,Fashion
151,2023-11-16,organic,standard,2023-12-10,67.45,Electronics
151,2023-11-16,organic,standard,2023-12-16,62.9,Home
151,2023-11-16,organic,standard,2024-02-20,80.52,Electronics
152,2024-11-06,social_media,premium,2024-11-16,138.83,Home
153,2023-02-14,referral,standard,2023-03-08,60.73,Fashion
153,2023-02-14,referral,standard,2023-09-19,84.52,Fashion
154,2024-03-25,social_media,standard,2024-04-17,89.78,Electronics
154,2024-03-25,social_media,standard,2024-06-15,66.05,Home
154,2024-03-25,social_media,standard,2024-11-27,71.27,Electronics
155,2023-11-09,email,premium,2023-11-23,130.41,Fashion
155,2023-11-09,email,premium,2024-01-07,84.84,Home
155,2023-11-09,email,premium,2024-01-19,122.37,Home
155,2023-11-09,email,premium,2024-11-22,132.7,Home
155,2023-11-09,email,premium,2024-09-27,90.31,Electronics
155,2023-11-09,email,premium,2024-06-24,148.34,Fashion
155,2023-11-09,email,premium,2024-12-31,158.63,Home
155,2023-11-09,email,premium,2024-10-01,153.7,Electronics
156,2024-09-24,paid_search,standard,2024-10-05,53.97,Home
157,2023-06-24,organic,standard,2023-07-12,69.93,Home
157,2023-06-24,organic,standard,2023-08-20,52.33,Books
157,2023-06-24,organic,standard,2023-10-02,51.92,Books
157,2023-06-24,organic,standard,2024-05-05,68.72,Books
157,2023-06-24,organic,standard,2023-11-03,101.4,Home
157,2023-06-24,organic,standard,2023-12-06,63.59,Electronics
157,2023-06-24,organic,standard,2024-11-13,78.75,Fashion
158,2023-04-10,social_media,standard,2023-04-16,84.55,Books
158,2023-04-10,social_media,standard,2023-05-27,72.97,Fashion
159,2024-03-13,social_media,premium,2024-03-22,108.37,Fashion
159,2024-03-13,social_media,premium,2024-04-24,75.94,Fashion
159,2024-03-13,social_media,premium,2024-09-26,85.4,Home
159,2024-03-13,social_media,premium,2024-09-29,146.23,Books
159,2024-03-13,social_media,premium,2024-08-03,110.48,Electronics
160,2024-01-13,paid_search,standard,2024-02-02,66.09,Electronics
160,2024-01-13,paid_search,standard,2024-07-22,56.88,Electronics
160,2024-01-13,paid_search,standard,2024-07-24,39.73,Electronics
160,2024-01-13,paid_search,standard,2024-05-14,56.31,Home
160,2024-01-13,paid_search,standard,2024-05-18,48.27,Books
161,2024-07-08,social_media,standard,2024-07-20,45.07,Fashion
161,2024-07-08,social_media,standard,2024-10-04,62.16,Electronics
162,2023-03-20,organic,standard,2023-03-30,66.33,Home
162,2023-03-20,organic,standard,2023-05-20,65.81,Home
162,2023-03-20,organic,standard,2023-08-16,57.6,Books
162,2023-03-20,organic,standard,2024-01-02,77.49,Fashion
162,2023-03-20,organic,standard,2024-05-13,51.95,Home
163,2023-09-24,referral,standard,2023-10-15,94.13,Electronics
163,2023-09-24,referral,standard,2024-04-14,68.42,Fashion
163,2023-09-24,referral,standard,2024-07-20,69.9,Electronics
163,2023-09-24,referral,standard,2024-08-26,88.27,Fashion
163,2023-09-24,referral,standard,2024-06-30,70.8,Home
163,2023-09-24,referral,standard,2024-10-01,83.42,Electronics
164,2023-05-02,social_media,premium,2023-05-31,117.94,Electronics
164,2023-05-02,social_media,premium,2023-09-16,168.08,Electronics
164,2023-05-02,social_media,premium,2024-01-25,105.5,Fashion
164,2023-05-02,social_media,premium,2024-01-15,143.17,Books
164,2023-05-02,social_media,premium,2023-11-05,74.3,Electronics
164,2023-05-02,social_media,premium,2024-06-28,137.85,Home
164,2023-05-02,social_media,premium,2024-09-03,93.76,Electronics
165,2024-09-10,paid_search,basic,2024-10-09,51.96,Electronics
165,2024-09-10,paid_search,basic,2024-12-17,41.43,Books
166,2024-07-01,paid_search,basic,2024-07-28,39.67,Books
166,2024-07-01,paid_search,basic,2024-10-04,53.07,Fashion
166,2024-07-01,paid_search,basic,2024-12-08,35.7,Home
167,2023-12-15,paid_search,standard,2024-01-07,199.79,Home
167,2023-12-15,paid_search,standard,2024-03-20,45.13,Books
168,2024-02-08,email,basic,2024-02-27,20.15,Electronics
168,2024-02-08,email,basic,2024-06-30,56.74,Electronics
168,2024-02-08,email,basic,2024-06-04,27.5,Electronics
169,2024-08-02,social_media,standard,2024-08-16,87.56,Home
169,2024-08-02,social_media,standard,2024-11-10,63.67,Fashion
170,2024-02-03,paid_search,standard,2024-02-16,97.46,Books
170,2024-02-03,paid_search,standard,2024-10-08,32.05,Books
170,2024-02-03,paid_search,standard,2024-05-12,74.31,Home
171,2023-07-08,social_media,standard,2023-07-27,60.17,Fashion
171,2023-07-08,social_media,standard,2024-02-03,68.31,Fashion
171,2023-07-08,social_media,standard,2024-02-21,57.16,Fashion
171,2023-07-08,social_media,standard,2024-03-21,70.72,Home
171,2023-07-08,social_media,standard,2024-02-15,50.52,Home
172,2024-01-19,organic,standard,2024-02-05,50.54,Fashion
172,2024-01-19,organic,standard,2024-08-25,58.99,Home
172,2024-01-19,organic,standard,2024-10-10,87.25,Electronics
172,2024-01-19,organic,standard,2024-06-03,58.51,Electronics
173,2024-07-24,paid_search,standard,2024-07-25,107.25,Home
174,2023-09-11,social_media,basic,2023-10-05,40.36,Home
175,2023-06-02,organic,standard,2023-06-03,66.99,Books
175,2023-06-02,organic,standard,2023-07-16,63.58,Electronics
175,2023-06-02,organic,standard,2024-01-14,119.95,Electronics
175,2023-06-02,organic,standard,2024-01-03,65.83,Electronics
175,2023-06-02,organic,standard,2023-12-11,68.59,Electronics
176,2024-08-04,paid_search,basic,2024-08-06,51.56,Books
176,2024-08-04,paid_search,basic,2024-11-14,12.67,Books
177,2023-09-27,email,premium,2023-10-12,129.1,Books
177,2023-09-27,email,premium,2024-01-14,181.91,Home
177,2023-09-27,email,premium,2024-01-07,85.83,Books
177,2023-09-27,email,premium,2024-01-16,88.58,Home
177,2023-09-27,email,premium,2024-12-02,98.76,Books
177,2023-09-27,email,premium,2024-06-16,151.28,Books
177,2023-09-27,email,premium,2024-06-15,80.15,Books
177,2023-09-27,email,premium,2024-08-25,147.25,Electronics
177,2023-09-27,email,premium,2024-09-13,118.05,Electronics
178,2023-05-20,social_media,standard,2023-06-15,65.14,Electronics
178,2023-05-20,social_media,standard,2023-08-19,65.02,Fashion
178,2023-05-20,social_media,standard,2024-01-31,58.22,Home
179,2024-03-25,organic,standard,2024-04-22,64.09,Fashion
179,2024-03-25,organic,standard,2024-06-25,59.74,Fashion
179,2024-03-25,organic,standard,2024-07-19,69.43,Fashion
179,2024-03-25,organic,standard,2024-07-09,64.61,Fashion
179,2024-03-25,organic,standard,2024-07-28,78.65,Electronics
179,2024-03-25,organic,standard,2024-11-11,70.82,Fashion
180,2024-04-12,paid_search,standard,2024-05-06,87.47,Books
180,2024-04-12,paid_search,standard,2024-07-24,105.42,Fashion
180,2024-04-12,paid_search,standard,2024-07-02,76.26,Home
181,2024-10-30,referral,premium,2024-11-25,87.14,Fashion
182,2023-06-03,paid_search,standard,2023-06-26,115.33,Electronics
182,2023-06-03,paid_search,standard,2023-07-30,87.0,Electronics
182,2023-06-03,paid_search,standard,2023-10-08,71.48,Home
183,2024-10-11,paid_search,basic,2024-10-26,43.47,Fashion
184,2024-01-05,social_media,standard,2024-01-31,118.32,Electronics
184,2024-01-05,social_media,standard,2024-03-15,105.95,Fashion
184,2024-01-05,social_media,standard,2024-10-02,83.48,Electronics
184,2024-01-05,social_media,standard,2024-09-01,49.9,Home
184,2024-01-05,social_media,standard,2024-06-19,68.46,Fashion
185,2023-03-10,organic,basic,2023-03-10,32.55,Home
185,2023-03-10,organic,basic,2023-04-24,39.56,Home
185,2023-03-10,organic,basic,2023-10-19,40.09,Home
186,2023-11-15,paid_search,standard,2023-11-24,46.33,Home
186,2023-11-15,paid_search,standard,2024-03-12,63.22,Home
186,2023-11-15,paid_search,standard,2024-07-13,61.71,Fashion
186,2023-11-15,paid_search,standard,2024-06-14,105.35,Books
186,2023-11-15,paid_search,standard,2024-10-29,43.12,Books
187,2024-09-10,referral,premium,2024-09-13,65.16,Fashion
188,2023-05-09,email,standard,2023-05-24,109.38,Books
188,2023-05-09,email,standard,2023-06-28,71.81,Fashion
188,2023-05-09,email,standard,2023-10-24,65.75,Books
189,2023-03-10,organic,basic,2023-04-07,51.2,Home
189,2023-03-10,organic,basic,2023-08-08,40.44,Home
189,2023-03-10,organic,basic,2023-06-09,41.24,Home
190,2024-01-24,paid_search,standard,2024-02-01,76.78,Electronics
190,2024-01-24,paid_search,standard,2024-08-10,36.65,Home
190,2024-01-24,paid_search,standard,2024-06-07,79.4,Electronics
190,2024-01-24,paid_search,standard,2024-11-22,83.98,Electronics
191,2023-10-12,paid_search,standard,2023-11-01,93.81,Fashion
191,2023-10-12,paid_search,standard,2024-02-12,92.21,Fashion
191,2023-10-12,paid_search,standard,2024-08-12,56.58,Books
191,2023-10-12,paid_search,standard,2024-05-03,47.99,Books
191,2023-10-12,paid_search,standard,2024-07-19,144.97,Fashion
192,2024-11-09,organic,standard,2024-11-16,79.71,Home
193,2023-10-16,paid_search,standard,2023-11-03,136.92,Electronics
193,2023-10-16,paid_search,standard,2024-05-08,106.04,Home
193,2023-10-16,paid_search,standard,2024-07-06,69.12,Electronics
193,2023-10-16,paid_search,standard,2024-05-20,124.95,Books
194,2023-10-09,paid_search,premium,2023-11-06,133.74,Home
194,2023-10-09,paid_search,premium,2024-02-23,132.82,Home
194,2023-10-09,paid_search,premium,2024-04-03,111.7,Home
194,2023-10-09,paid_search,premium,2024-06-01,184.3,Fashion
194,2023-10-09,paid_search,premium,2024-11-02,94.39,Fashion
194,2023-10-09,paid_search,premium,2024-05-02,117.73,Books
194,2023-10-09,paid_search,premium,2024-08-29,118.47,Books
194,2023-10-09,paid_search,premium,2024-09-18,122.11,Fashion
194,2023-10-09,paid_search,premium,2024-06-10,154.78,Books
194,2023-10-09,paid_search,premium,2024-12-27,61.16,Electronics
194,2023-10-09,paid_search,premium,2024-11-20,113.22,Electronics
195,2023-11-19,organic,standard,2023-12-18,57.37,Books
195,2023-11-19,organic,standard,2024-02-16,91.62,Home
196,2023-04-06,organic,standard,2023-05-03,102.61,Fashion
196,2023-04-06,organic,standard,2023-07-05,42.54,Fashion
196,2023-04-06,organic,standard,2023-12-30,120.83,Home
197,2024-04-29,organic,standard,2024-05-24,74.27,Home
197,2024-04-29,organic,standard,2024-06-18,76.85,Books
197,2024-04-29,organic,standard,2024-09-27,68.09,Electronics
198,2023-09-24,organic,standard,2023-10-23,48.59,Fashion
198,2023-09-24,organic,standard,2024-05-14,92.88,Books
198,2023-09-24,organic,standard,2024-02-11,90.62,Fashion
199,2024-05-28,organic,standard,2024-05-30,45.69,Electronics
199,2024-05-28,organic,standard,2024-12-29,97.52,Electronics
199,2024-05-28,organic,standard,2024-12-13,80.44,Fashion
199,2024-05-28,organic,standard,2024-12-07,46.45,Home
200,2024-01-23,paid_search,basic,2024-01-30,38.87,Books
200,2024-01-23,paid_search,basic,2024-04-07,21.89,Fashion
200,2024-01-23,paid_search,basic,2024-09-14,42.91,Home
200,2024-01-23,paid_search,basic,2024-12-09,31.97,Home
201,2024-03-30,referral,basic,2024-04-04,49.59,Books
201,2024-03-30,referral,basic,2024-06-28,27.44,Fashion
201,2024-03-30,referral,basic,2024-11-07,20.65,Electronics
202,2024-04-03,paid_search,standard,2024-04-08,84.78,Home
202,2024-04-03,paid_search,standard,2024-11-24,75.22,Books
202,2024-04-03,paid_search,standard,2024-12-01,80.94,Home
203,2023-08-23,organic,basic,2023-08-26,59.5,Home
203,2023-08-23,organic,basic,2024-02-21,30.2,Books
203,2023-08-23,organic,basic,2023-12-08,43.23,Fashion
204,2024-11-25,social_media,standard,2024-11-30,73.42,Electronics
205,2023-06-04,social_media,standard,2023-06-12,72.03,Electronics
205,2023-06-04,social_media,standard,2023-09-05,55.92,Home
205,2023-06-04,social_media,standard,2024-04-18,46.88,Fashion
205,2023-06-04,social_media,standard,2024-04-02,62.29,Fashion
205,2023-06-04,social_media,standard,2024-04-27,63.3,Books
206,2024-03-09,email,standard,2024-03-21,77.57,Fashion
206,2024-03-09,email,standard,2024-05-14,79.99,Fashion
206,2024-03-09,email,standard,2024-06-02,95.66,Home
206,2024-03-09,email,standard,2024-11-03,62.46,Fashion
206,2024-03-09,email,standard,2024-12-11,73.83,Books
206,2024-03-09,email,standard,2024-12-29,89.26,Home
207,2024-06-02,paid_search,basic,2024-06-20,25.33,Books
207,2024-06-02,paid_search,basic,2024-08-07,37.76,Home
207,2024-06-02,paid_search,basic,2024-12-03,44.77,Electronics
208,2024-01-01,paid_search,premium,2024-01-12,116.59,Fashion
208,2024-01-01,paid_search,premium,2024-05-11,81.92,Books
208,2024-01-01,paid_search,premium,2024-04-21,173.66,Electronics
208,2024-01-01,paid_search,premium,2024-08-03,56.05,Electronics
208,2024-01-01,paid_search,premium,2024-08-09,72.01,Books
208,2024-01-01,paid_search,premium,2024-10-16,104.44,Books
209,2023-04-03,organic,premium,2023-04-24,127.39,Fashion
209,2023-04-03,organic,premium,2023-09-06,130.78,Books
209,2023-04-03,organic,premium,2023-10-09,140.82,Fashion
209,2023-04-03,organic,premium,2023-10-05,154.84,Fashion
209,2023-04-03,organic,premium,2024-02-08,126.8,Fashion
209,2023-04-03,organic,premium,2023-12-20,269.19,Books
210,2024-03-21,email,standard,2024-04-11,82.36,Home
210,2024-03-21,email,standard,2024-11-09,114.53,Books
210,2024-03-21,email,standard,2024-09-02,78.78,Home
210,2024-03-21,email,standard,2024-07-01,39.26,Electronics
210,2024-03-21,email,standard,2024-08-19,64.38,Home
211,2023-03-23,paid_search,standard,2023-04-07,90.2,Fashion
211,2023-03-23,paid_search,standard,2023-09-12,59.78,Electronics
211,2023-03-23,paid_search,standard,2023-12-31,38.83,Fashion
211,2023-03-23,paid_search,standard,2024-02-04,117.59,Books
212,2023-09-27,social_media,standard,2023-10-02,71.58,Books
212,2023-09-27,social_media,standard,2024-06-02,75.06,Home
212,2023-09-27,social_media,standard,2024-07-19,65.53,Fashion
212,2023-09-27,social_media,standard,2024-08-07,74.63,Fashion
215,2023-10-03,paid_search,standard,2023-10-26,89.76,Fashion
215,2023-10-03,paid_search,standard,2024-01-12,52.85,Fashion
215,2023-10-03,paid_search,standard,2024-03-21,57.29,Home
216,2023-08-17,paid_search,standard,2023-09-02,77.98,Fashion
216,2023-08-17,paid_search,standard,2024-04-23,73.63,Fashion
216,2023-08-17,paid_search,standard,2024-01-17,128.45,Fashion
217,2024-10-22,organic,standard,2024-11-10,64.32,Fashion
218,2023-02-13,organic,standard,2023-02-13,72.81,Books
218,2023-02-13,organic,standard,2023-05-25,71.84,Home
219,2023-07-09,social_media,standard,2023-07-15,77.17,Books
219,2023-07-09,social_media,standard,2024-03-15,61.23,Electronics
220,2024-02-28,referral,standard,2024-03-17,110.9,Home
220,2024-02-28,referral,standard,2024-07-21,72.96,Home
221,2023-05-29,referral,standard,2023-05-30,105.98,Books
221,2023-05-29,referral,standard,2023-09-03,115.18,Fashion
221,2023-05-29,referral,standard,2024-03-01,64.91,Electronics
221,2023-05-29,referral,standard,2023-10-23,85.05,Books
221,2023-05-29,referral,standard,2024-01-08,54.84,Home
222,2023-07-05,organic,premium,2023-07-31,67.14,Electronics
222,2023-07-05,organic,premium,2023-11-22,132.25,Books
222,2023-07-05,organic,premium,2024-01-22,85.05,Electronics
222,2023-07-05,organic,premium,2023-10-27,129.9,Books
222,2023-07-05,organic,premium,2023-11-11,149.16,Home
